,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2035,Baylor University,Political Science,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,"I didn't want to live in Wacko, Texas anyway. Sorry I just had to write that. I'm already in at a few other places....so not such a big deal."
2036,"Columbia University, Teachers College",International Education Development,MS,F10,Accepted,Website,"(11, 3, 2010)",1268294400,,,,,,,Other,"(11, 3, 2010)",1268294400,
2037,Colorado State University,Perceptual And Brain Sciences,PhD,F10,Accepted,Phone,"(5, 3, 2010)",1267776000,3.93,710.0,770.0,5.5,False,,American,"(11, 3, 2010)",1268294400,"Have not received official notification from the school itself yet, but was accepted via phone (and again by e-mail) by my adviser-to-be."
2038,University Of British Columbia (UBC),Master Of Architecture (M.Arch I),MS,F10,Accepted,Postal Service,"(11, 3, 2010)",1268294400,,,,,,,International,"(11, 3, 2010)",1268294400,"Acceptance letter accompanied by ""Tokyo from Vancouver"" book"
2039,Mays Business School At Texas A&M University,Accounting,PhD,F10,Interview,Other,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,Flyout
2040,"Columbia University, Teachers College",Comparative And International Education Development,MFA,F10,,Other,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,"Has anyone NOT heard from International Education Development? I have not heard, and am worried it means I did not get in..."
2041,"University of Texas, Austin (UT Austin)",Architecture M.Arch,MS,F10,Accepted,Website,"(11, 3, 2010)",1268294400,,,,,,,,"(11, 3, 2010)",1268294400,"I think I was accepted, the website says yes, but no official email yet!"
2042,University Of Oregon,Community And Regional Planning,MS,F10,Accepted,Website,"(11, 3, 2010)",1268294400,3.92,620.0,600.0,5.5,False,,American,"(11, 3, 2010)",1268294400,"If the department has recommended that you be admitted and the Graduate School approves the recommendation, you will receive a formal Statement of Admission confirming your graduate admission to the University of Oregon."
2043,"University Of Oregon, Portland",Architecture (M. Arch),MS,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,,"(11, 3, 2010)",1268294400,"Official letter to follow, exciting!"
2044,Indiana University At Bloomington,Art History,PhD,F10,Rejected,Postal Service,"(25, 2, 2010)",1267084800,,,,,,,American,"(11, 3, 2010)",1268294400,basic curt rejection letter
2045,University Of Notre Dame,English,PhD,F10,Rejected,Website,"(11, 3, 2010)",1268294400,3.38,770.0,650.0,6.0,False,590.0,American,"(11, 3, 2010)",1268294400,
2046,"University Of Illinois, Chicago (UIC)",Art History,MS,F10,Rejected,Website,"(10, 3, 2010)",1268208000,,,,,,,American,"(11, 3, 2010)",1268294400,"classy school ... no notification that online decision was available to view - with a simply ""deny"" listed next to decision. they have integrity!"
2047,Columbia University,Neuroscience,PhD,F10,Wait listed,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,
2048,"University Of California, San Diego (UCSD)",Computer Science,PhD,F10,,Other,"(11, 3, 2010)",1268294400,,,,,,,International,"(11, 3, 2010)",1268294400,"To the poster below, my status of UCSD & UCLA are both still 'be reviewed'.....sigh....."
2049,Stanford University,Economics,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,3.86,630.0,790.0,5.0,False,,International with US Degree,"(11, 3, 2010)",1268294400,
2050,Fordham University,English,MS,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,3.38,770.0,630.0,6.0,False,590.0,American,"(11, 3, 2010)",1268294400,
2051,University Of Washington,Political Science,PhD,F10,Rejected,Postal Service,"(6, 3, 2010)",1267862400,,,,,,,American,"(11, 3, 2010)",1268294400,
2052,"University of Texas, Austin (UT Austin)",Women And Gender Studies,MS,F10,Wait listed,E-mail,"(11, 3, 2010)",1268294400,3.51,630.0,670.0,5.0,False,,American,"(11, 3, 2010)",1268294400,
2053,University Of Chicago,Art History,PhD,F10,Rejected,Postal Service,"(4, 3, 2010)",1267689600,,,,,,,American,"(11, 3, 2010)",1268294400,"very curt letter, per usual."
2054,Stanford University,Economics,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,
2055,"University Of Illinois, Urbana Champaign (UIUC)",Political Science - International Relations,PhD,F10,Wait listed,E-mail,"(4, 2, 2010)",1265270400,,,,,,,American,"(11, 3, 2010)",1268294400,
2056,"University Of Wisconsin, Madison",Political Science,PhD,F10,Rejected,Postal Service,"(4, 3, 2010)",1267689600,,,,,,,American,"(11, 3, 2010)",1268294400,
2057,Boston University Graduate School Of Arts & Sciences,Art History,MFA,F10,Rejected,Postal Service,"(4, 3, 2010)",1267689600,,,,,,,American,"(11, 3, 2010)",1268294400,"very curt letter, little gratitude."
2058,Duke University,Political Science,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,
2059,"University Of Illinois, Urbana Champaign (UIUC)",English,PhD,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,
2060,"University Of California, Santa Cruz (UCSC)",Linguistics,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,blargh
2061,Duke University,Economics,MS,F10,Wait listed,E-mail,"(11, 3, 2010)",1268294400,,,,,,,International,"(11, 3, 2010)",1268294400,sad...
2062,Harvard University,Political Economy,PhD,S10,Rejected,Postal Service,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,ick
2063,City University Of New York (CUNY) Graduate Center,Art History,PhD,F10,,E-mail,"(10, 3, 2010)",1268208000,,,,,,,American,"(11, 3, 2010)",1268294400,offer for full funding
2064,"University Of North Carolina, Chapel Hill (UNC)",Political Science - International Relations,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,
2065,University Of New Brunswick,Clinical Psychology,PhD,S10,Rejected,Postal Service,"(11, 3, 2010)",1268294400,3.6,580.0,630.0,5.0,False,790.0,International,"(11, 3, 2010)",1268294400,"Letter dated February 24, 2010."
2066,University Of Pittsburgh,Interdisciplinary Biomedical Graduate Program (IBGP),PhD,F10,Accepted,Phone,"(11, 3, 2010)",1268294400,3.5,640.0,540.0,4.5,False,,American,"(11, 3, 2010)",1268294400,
2067,Stanford University,Economics,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,
2068,University Of Michigan,Architecture,MS,F10,Accepted,Postal Service,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,"accepted... no$. thanks, a t-shirt and thumb drive doesn't help 45k/year"
2069,Boston University,Political Science,PhD,F10,Accepted,Postal Service,"(7, 3, 2010)",1267948800,,,,,,,American,"(11, 3, 2010)",1268294400,"Took a while to hear---they actually lost half of my application, I was less than pleased."
2070,"University Of California, Berkeley (UCB)",Physics,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,3.56,800.0,800.0,4.5,False,780.0,International with US Degree,"(11, 3, 2010)",1268294400,"Major GPA = 3.78; GRE: 800, 800, 4.5; PGRE: 780; probably lacking in research experience"
2071,"University Of California, Santa Cruz (UCSC)",Teaching,MS,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,MA/Credential program!
2072,Pennsylvania State University (PSU),Economics,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,Last name begins with m.
2073,Stanford University,Economics,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,3.8,720.0,800.0,4.0,False,,International,"(11, 3, 2010)",1268294400,"This was my first choice, kinda dissapointed... but not sad: Northwestern here I go!"
2074,Stanford University,Economics,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,,,,,,,International,"(11, 3, 2010)",1268294400,Rejected from every school. Very sad
2075,University Of Missouri-Columbia,Political Science - International Relations,PhD,F10,Accepted,E-mail,"(18, 2, 2010)",1266480000,,,,,,,American,"(11, 3, 2010)",1268294400,
2076,Stanford University,Economics,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,,,,,,,International,"(11, 3, 2010)",1268294400,"I regret to inform you that you were not admitted to our graduate program in Economics.  A formal decision letter is being mailed.  We received applications from many more qualified candidates than we can accept given our financial resources and space restrictions.  Consequently, many strong candidates had to be turned down.  While we cannot respond to each applicant individually about the strengths and weaknesses of their application, you may find it helpful to know that the successful applicants had perfect or near perfect scores on the GRE, impeccable letters of recommendation, extremely high grades - especially in math and economic courses, and demonstrated evidence of research ability.  The committee also took into account the caliber of the undergraduate and/or graduate institutions attended.  Applicants are also compared against the pool of other applicants applying in the same year.  This year we had approximately 800 applications, but we were only able to offer admission to 65 applicants.  I hope that this feedback is informative."
2077,Boston University,Speech - Language Pathology,MS,F10,Rejected,Postal Service,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,Applied just to see if I would get in (even though it is too expensive) since I was already using the CSDCAS system.  I guess I know now LOL
2078,"University Of California, Berkeley (UCB)",Physics,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,,,,,,,,"(11, 3, 2010)",1268294400,"Unsolicited, would have preferred an infinite waiting list."
2079,"University of Texas, Austin (UT Austin)",Economics,PhD,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,International,"(11, 3, 2010)",1268294400,We are very pleased to inform you that we have recommended to the Graduate School your admission to our doctoral program.  You should be receiving  official notification from the Graduate Dean soon.
2080,"University Of Maryland, College Park",American History,PhD,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,What a relief! I thought is was odd that they sent out a mass email with all of the other admits email addresses.
2081,University Of Maryland,Political Science - International Relations,PhD,F10,Accepted,E-mail,"(18, 2, 2010)",1266480000,,,,,,,American,"(11, 3, 2010)",1268294400,
2082,University Of Pennsylvania (UPenn),City And Regional Planning,MS,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,3.6,670.0,720.0,4.0,False,,International with US Degree,"(11, 3, 2010)",1268294400,"extremely happy, but a little nervous about funding"
2083,University Of Notre Dame,English Literature,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,3.97,630.0,590.0,4.5,False,620.0,American,"(11, 3, 2010)",1268294400,I was sent an email telling me to check my Apply Now profile
2084,"University Of California, Berkeley (UCB)",Social Welfare,PhD,F10,,E-mail,"(11, 3, 2010)",1268294400,,,,,,,International,"(11, 3, 2010)",1268294400,"Requested status by email.  Return email said decisions will be made in the next few weeks.  Twenty minutes later, received another email stating I had been rejected."
2085,Texas A&M University (TAMU),Architecture,PhD,F10,Accepted,E-mail,"(12, 3, 2010)",1268380800,,,,,,,International,"(11, 3, 2010)",1268294400,No news about funding
2086,Louisiana State University,Political Science,PhD,F10,Accepted,Postal Service,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,Letter with funding details to follow
2087,"University of Texas, Austin (UT Austin)",Public Affairs,MS,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,I have some tough choices ahead
2088,"Columbia University, Teachers College",Comparative And International Development Education,MS,F10,Accepted,Website,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,Looked on the website. I am really exicted!!
2089,"University of Texas, Austin (UT Austin)",Public Policy,MS,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,"Funding info coming in mail, crossing fingers"
2090,"University of Texas, Austin (UT Austin)",Film Studies,MS,F10,Wait listed,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,"I have 2 other offers, but Austin is my first choice. Does anyone ever say no to Austin, really?"
2091,Bowling Green State University,English,MS,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,
2092,University Of Denver Josef Korbel School,International Security,MS,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,2.9,630.0,710.0,4.5,False,,American,"(11, 3, 2010)",1268294400,Josef Korbel School Founder's Scholarship (15k /yr)
2093,New York University (NYU),History And Institute For French Studies,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,3.46,770.0,730.0,6.0,False,,American,"(11, 3, 2010)",1268294400,Accepted to the Institute for French Studies unfunded MA.
2094,"University Of California, Santa Cruz (UCSC)",Linguistics,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,
2095,American University,Literature,MS,F10,Accepted,Postal Service,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,
2096,American University School Of Public Affairs (SPA),Master In Public Policy (MPP),MS,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,
2097,Harvard University,Economics,PhD,F10,Rejected,Postal Service,"(11, 3, 2010)",1268294400,,,,,,,International with US Degree,"(11, 3, 2010)",1268294400,Very disappointed... Nice rejection letter though...
2098,"University Of California, Santa Cruz (UCSC)",Linguistics (theoretical),PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,"A very friendly email, too many applicants not enough positions... same story from every school I've applied to..."
2099,University Of Minnesota (UMN),American Studies,PhD,F10,Rejected,Website,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,
2100,"University of Texas, Austin (UT Austin)",Public Affairs,MS,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,Funding info to follow.
2101,Cornell University,City And Regional Planning,MS,F10,,Phone,"(10, 3, 2010)",1268208000,,,,,,,International with US Degree,"(11, 3, 2010)",1268294400,phone interview
2102,Fordham University,Medieval Studies,MS,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,waitlisted for funding.
2103,"Long Island University, Brooklyn Campus",Speech Langauge Pathology,MS,F10,,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,Person below...yes i also got an email about their open house
2104,Pennsylvania State University - University Park,Biochemistry,PhD,F10,Accepted,Phone,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,I am so excited! My dream school!
2105,University Of Notre Dame,Philosophy,PhD,S10,Rejected,Website,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,Email to check website.
2106,"University Of Texas, Austin - LBJ School",Global Policy Studies,MS,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,Yay! funding to follow in the mail
2107,"University Of Texas, Dallas (UT Dallas)",Operations Management,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,,,,,,,International,"(11, 3, 2010)",1268294400,I thought that I have a chance there…
2108,UNC-Greensboro,English,PhD,F10,Accepted,Postal Service,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,No word on funding.
2109,"University Of California, San Diego (UCSD)",Mathematics,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,
2110,"University Of California, Berkeley (UCB)",Physics,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,,,,,,,International,"(11, 3, 2010)",1268294400,
2111,"University of Texas, Austin (UT Austin)",Public Affairs,MS,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,
2112,Tulane University,Architecture (M. Arch 1),MS,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,"2 yr program, w/ merit scholarship"
2113,University Of Pennsylvania (UPenn),City And Regional Planning,MS,F10,,E-mail,"(11, 3, 2010)",1268294400,,,,,,,International,"(11, 3, 2010)",1268294400,"We are currently evaluating applications and will be making decisions in the next few weeks. On March 22 after 12 noon EST, you can log back into your online application and view your notification letter."
2114,Universtiyf Of California Los Angeles,Master In Public Policy (MPP),MS,F10,Wait listed,Postal Service,"(10, 3, 2010)",1268208000,,,,,,,American,"(11, 3, 2010)",1268294400,"Low GPA, strong SOP, relevant WE, strong GRE"
2115,"Carnegie Mellon University (CMU), Tepper School Of Business",Organizational Behavior,PhD,F10,,Other,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,"To the CMU OB poster: But your explanations, or indeed I assume Lawrence Rapp's explanations, do not make sense. If they have already offered the first round of admissions, they know who is definitely rejected and who is on wait-list. But they don't care to send an email to inform applicants that are on wait-list. Maybe they don't want to waste their time by sending too many emails!"
2116,New York University (NYU),Cinema Studies,MS,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,"With funding!rnrn""On behalf of Mary Schmidt Campbell, Dean of the Tisch School of the Arts, I am very pleased to inform you that you have been admitted to the Master of Arts degree program in the Department of Cinema Studies for the Fall Semester, 2010. Admission to the Tisch School of the Arts is very competitive. The chair of the department and the faculty join me in offering you our warmest congratulations for achieving the standards which make this decision possible."""
2117,Cornell University,Zoology,PhD,F10,Accepted,Phone,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,
2118,"Indiana University, Bloomington (IUB)",English,PhD,F10,Rejected,Postal Service,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,
2119,"University Of Illinois, Urbana Champaign (UIUC)",Department Of Communication,PhD,F10,Wait listed,E-mail,"(5, 3, 2010)",1267776000,,,,,,,International with US Degree,"(11, 3, 2010)",1268294400,"PLEASE PLEASE PLEASE: IF YOU'RE NOT GOING, LET THEM KNOW."
2120,University Of Minnesota (UMN),English (Language And Literature),PhD,F10,Rejected,Postal Service,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,"Sad, didn't even see it on the website."
2121,University Of Denver,Material Science And Engineering,MS,F10,Accepted,Postal Service,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,"1st acceptance, whooo!"
2122,City University Of New York (CUNY) Graduate Center,Journalism,MS,F10,Accepted,Other,"(9, 3, 2010)",1268121600,,,,,,,American,"(11, 3, 2010)",1268294400,Onofficially accepted. Letters out on the 15th.
2123,New York University (NYU),Economics,PhD,F10,Wait listed,E-mail,"(11, 3, 2010)",1268294400,,,,,,,,"(11, 3, 2010)",1268294400,TM nobigdeal
2124,New York University (NYU),Middle Eastern & Islamic Studies,PhD,F10,,Other,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,To the poster below who got a rejection email from NYU - who did you email when you inquired?  I haven't heard anything from NYU yet either.  I called last week and they said that decisions would be coming from the graduate school.  Good luck with your other applications!!  I heard there were only 7 spots for 100 apps at NYU...
2125,"University Of North Carolina, Chapel Hill (UNC)",Health Behavior And Health Education,MS,F10,Rejected,Postal Service,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,sad
2126,University Of Notre Dame,Philosophy,PhD,S10,Rejected,Website,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,email to check website.
2127,University Of Arizona,History,PhD,S10,,Other,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,"To poster below,  what is your area of concentration?"
2128,"Carnegie Mellon University (CMU), Tepper School Of Business",Marketing (Quant),PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,,,,,,,International with US Degree,"(11, 3, 2010)",1268294400,"expected, too."
2129,"University of Texas, Austin (UT Austin)",Radio-Television-Film,MS,F10,Wait listed,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,"PLEASE PLEASE PLEASE: IF YOU'RE NOT GOING, LET THEM KNOW.  Kthnxbye!"
2130,University Of British Columbia (UBC),Economics,PhD,F10,,E-mail,"(11, 3, 2010)",1268294400,,,,,,,International,"(11, 3, 2010)",1268294400,"Recieved an email from Maureen Chin: ""Admission results will be announced in mid-March/April."""
2131,Northwestern University,Neuroscience (NUIN),PhD,F10,Accepted,Website,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,"I interviewed 2 weeks ago. Didn't receive an email or anything, just checked the website on a whim. It said the decisions were available yesterday (3/10)"
2132,Princeton University,Public Affairs WWS,MS,F10,,Other,"(11, 3, 2010)",1268294400,,,,,,,,"(11, 3, 2010)",1268294400,"Has anyone received a notification email  from WWS, Princeton??"
2133,Boston University,Mathematics,PhD,F10,,Other,"(11, 3, 2010)",1268294400,,,,,,,International with US Degree,"(11, 3, 2010)",1268294400,Any one hear any news from BU Mathematics?
2134,"University Of North Carolina, Chapel Hill (UNC)",Health Policy And Management,PhD,F10,,Other,"(11, 3, 2010)",1268294400,,,,,,,Other,"(11, 3, 2010)",1268294400,"Has anyone besides the one post below heard from UNC Health Policy and Management Program.  My last status update date changed to 3/9, but no additional info."
2135,Duke University,Mathematics,PhD,F10,Wait listed,Website,"(11, 3, 2010)",1268294400,,,,,,,International,"(11, 3, 2010)",1268294400,
2136,University Of Chicago,Philosophy,PhD,F10,Rejected,Postal Service,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,"Rejected from PhD program, accepted to unfunded MA program. Bo-ring."
2137,Columbia University (GSAS),Philosophy,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,,,,,,,International,"(11, 3, 2010)",1268294400,Response to inquiry.
2138,University Of Arizona,History,PhD,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,E-mail from profs who work in the division I am entering. Financial news to come.
2139,"University Of California, Riverside (UCR)",Philosophy,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,"Very nice email from Dr. Wrathall informing me of the decision.  It was in response to an inquiry.  Good luck to all those who made it in, it's a fantastic program."
2140,Stanford University,Economics,PhD,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,International,"(11, 3, 2010)",1268294400,
2141,Harvard University,BBS,PhD,S10,Rejected,Postal Service,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,sigh
2142,University Of Alabama,Accounting,PhD,F10,Rejected,Postal Service,"(11, 3, 2010)",1268294400,,,,,,,International with US Degree,"(11, 3, 2010)",1268294400,
2143,Tulane University,Architecture (M. Arch 1),MS,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,
2144,New York University (NYU) Stern,Finance,PhD,F10,,Other,"(11, 3, 2010)",1268294400,,,,,,,International,"(11, 3, 2010)",1268294400,"To the previous OM applicant: I'm the previous Finance applicant with regards to ""receiving no news"". Upon seeing your message on gradcafe, I immediately called into Stern to see exactly what's going on. Pretty much my situation is similar to yours. Except that they are unwilling to call my situation ""waitlisted"", as that would imply there's some sort of ranking going on. But rather, they would call things as deciding on a ""rolling basis"". They're not giving me a date on when I would receive a definitive answer. Just hoping for the best. Thanks a lot and best of luck to you!"
2145,University Of Massachusetts Amherst,Speech - Language Pathology/ Communication Sciences,MS,F10,Accepted,Website,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,Just checked the website! conditional upon completion of baccalaureate degree
2146,"University Of California, Berkeley (UCB)",Physics,PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,,,,,,,International with US Degree,"(11, 3, 2010)",1268294400,
2147,Pennsylvania State University - University Park,Food Science,PhD,F10,Accepted,E-mail,"(9, 3, 2010)",1268121600,,,,,,,International with US Degree,"(11, 3, 2010)",1268294400,Interviewed in late Feb.
2148,University Of New Hampshire,Speech - Language Pathology,MS,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,3.37,460.0,590.0,4.0,False,,American,"(11, 3, 2010)",1268294400,"First acceptance!! Don't know for sure if I'm going to go here or not, still waiting to hear from 7 others..but excited:)"
2149,University Of Michigan,Architecture,MS,F10,Accepted,E-mail,"(8, 3, 2010)",1268035200,,,,,,,,"(11, 3, 2010)",1268294400,"$20,000 scholarship offer...pretty convincing"
2150,Duke University,Mathematics,PhD,F10,Wait listed,E-mail,"(11, 3, 2010)",1268294400,,,,,,,International,"(11, 3, 2010)",1268294400,
2151,University Of Notre Dame,English,PhD,F10,Rejected,Website,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,"Email to check website.  Their letter said ""Trusting that you will find satisfactory placement at another school of your choice, we wish you success in your future academic work."" You WERE my school of choice, ND!  If you trusted I would find placement somewhere, you should have accepted me!  What a weird statement to put in a rejection letter."
2152,"University Of Wisconsin, Madison",IPiB (Integrated Program In Biochemistry),PhD,F10,Rejected,E-mail,"(11, 3, 2010)",1268294400,,,,,,,International,"(11, 3, 2010)",1268294400,
2153,UIC,Bioengineering,PhD,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,International,"(11, 3, 2010)",1268294400,
2154,Duke University,Applied Math,PhD,F10,Wait listed,Website,"(11, 3, 2010)",1268294400,,,,,,,International with US Degree,"(11, 3, 2010)",1268294400,The same as below.
2155,Stanford University,Computational And Mathematical Engineering (ICME),MS,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,International with US Degree,"(11, 3, 2010)",1268294400,
2156,Stanford University,Economics,PhD,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,International with US Degree,"(11, 3, 2010)",1268294400,
2157,Louisiana State University Health Sciences Center - Shreveport,Communication Disorders / Speech-Language Pathology,MS,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,630.0,570.0,4.5,False,,American,"(11, 3, 2010)",1268294400,
2158,University Of Arizona,Classics,MS,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,3.91,,,,,,American,"(11, 3, 2010)",1268294400,"The letter stated that, contingent upon funding, I had been nominated for  funding in the form of a graduate teaching assistantship."
2159,Duke University,Mathematics,PhD,F10,Wait listed,Website,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,"I'm on the wait list, but the notification is phrased like a rejection, which makes me think my chances are very slim."
2160,Montclair State University,Communication Disorders / Speech-Language Pathology,MS,F10,,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,To my fellow Montclair applicant...Thanks for the response!  I didn't know William Paterson had a SLP program!! Bummer.. well good luck- I'm hoping that email means something good!
2161,University Of Pennsylvania GSE,MA TESOL,MS,F10,Accepted,Postal Service,"(11, 3, 2010)",1268294400,,670.0,590.0,5.0,False,,American,"(11, 3, 2010)",1268294400,
2162,Duke University,Medical Physics,MS,F10,Wait listed,Website,"(11, 3, 2010)",1268294400,,,,,,,American,"(11, 3, 2010)",1268294400,
2163,Boston University,International Affairs (MIA),MS,F10,Accepted,E-mail,"(5, 3, 2010)",1267776000,,,,,,,American,"(11, 3, 2010)",1268294400,YAY!
2164,Vanderbilt University,American History,MS,F10,Wait listed,E-mail,"(14, 2, 2010)",1266134400,,,,,,,American,"(11, 3, 2010)",1268294400,They also told me to let them know my other offers so that they can stay informed on where I stand.
2165,University Of Pittsburgh,International Affairs,MS,F10,Accepted,E-mail,"(5, 3, 2010)",1267776000,,,,,,,,"(11, 3, 2010)",1268294400,
