,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
548,Washington University in St. Louis (WashU/WUSTL),Social Work,MS,F10,Accepted,E-mail,"(22, 3, 2010)",1269241200,,690.0,780.0,4.0,False,,International,"(2, 4, 2010)",1270191600,$20000 scholarship for 2 years. have they offered RA / TA to anyone.please update
549,New York University (NYU) - SCPS,Management And Systems,MS,F10,Accepted,E-mail,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,No info about funding if any....
550,Texas A&M University (TAMU) - College Station,Electrical and Computer Engineering (ECE),PhD,F10,Accepted,Website,"(2, 4, 2010)",1270191600,,,,,,,International with US Degree,"(2, 4, 2010)",1270191600,No news about primary advisor/funding yet
551,American University,International Affiars MA,MS,F10,Wait listed,Postal Service,"(23, 3, 2010)",1269327600,,,,,,,American,"(2, 4, 2010)",1270191600,"Just wondering, where are all the other waitlisted applicants? Am I the only one on the list? Apprehensive, but I believe I had a viable application with a fairly impressive resume. Does anyone else know anything about the wait list?"
552,University Of New Mexico,Economics,PhD,F10,Accepted,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International with US Degree,"(2, 4, 2010)",1270191600,without financial aid :( gonna decline soon
553,University Of Arizona,Optical Sciences,PhD,F10,Rejected,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,
554,New York University (NYU),English (Language And Literature),PhD,F10,Rejected,E-mail,"(31, 3, 2010)",1270018800,3.71,740.0,560.0,5.5,False,550.0,American,"(2, 4, 2010)",1270191600,"My notification never came so I emailed to check up on it and was told by gsas that I was offered admission to the MA program. Nice gesture, but no thanks."
555,Cornell University,Civil Engineering - Structures,MS,F10,Accepted,E-mail,"(2, 4, 2010)",1270191600,,,,,,,,"(2, 4, 2010)",1270191600,M.Eng program
556,North Carolina State University (NCSU),Architecture (2 Yr) M.Arch,MS,F10,Rejected,Website,"(2, 4, 2010)",1270191600,3.75,620.0,700.0,4.5,False,,American,"(2, 4, 2010)",1270191600,
557,Temple University,Speech Language Pathology/communication Sciences And Disorders,MS,F10,Accepted,Postal Service,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,Mine came by postal service; no e-mail and the website has no decision on it.
558,"University Of Washington, Seattle",Museology,MS,F10,Rejected,Postal Service,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,"letter was dated March 25, 2010"
559,Pennsylvania State University (Penn State),Mathematics,PhD,F10,Accepted,Phone,"(31, 3, 2010)",1270018800,,,,,,,International with US Degree,"(2, 4, 2010)",1270191600,"Ugrad GPA 3.79, Math subj GPA 3.9, GRE subj 600 >_"
560,University Of Cincinnati,English (Creative Writing),PhD,F09,Accepted,E-mail,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,In off the wait list! Final count 3/14.
561,University Of Toronto,Architecture (M. Arch 1),MS,F10,Accepted,E-mail,"(1, 4, 2010)",1270105200,,,,,,,American,"(2, 4, 2010)",1270191600,Has anyone who received an acceptance to U of T received AP?
562,New York University (NYU),Computer Science,PhD,F10,Rejected,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,
563,Harvard University,Government Political Science,PhD,F10,Accepted,E-mail,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,"Full funding plus $49,000 stipend. I was removed from reject list."
564,"University Of Washington, Seattle",Physics,PhD,F10,Rejected,E-mail,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,
565,Cornell University,ILR,MS,F10,Rejected,E-mail,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,"Had been waitlisted on March 4, got rejected today =("
566,McMaster University,International Relations,MS,F10,Accepted,E-mail,"(2, 4, 2010)",1270191600,,,,,,,Other,"(2, 4, 2010)",1270191600,$6000 scholarship + TA position. Decision time T_T
567,"University Of California, Davis (UCD)",Physics,PhD,F10,,E-mail,"(1, 4, 2010)",1270105200,,,,,,,International,"(2, 4, 2010)",1270191600,"In response to my email inquiry: ""Dear XXX. We have made our first round of admissions decisions and we are waiting to hear from those applicants before we can decide on whether to make additional admissions offers.  If you have received an offer from another school, I would encourage you to accept it. Best, Laura"""
568,Harvard University,Government Political Science,PhD,F10,Wait listed,E-mail,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,"Informal wait-list email from professor in my sub-field.  I was neither rejected, accepted, or wait-listed previously.  Tentatively optimistic..."
569,"University Of California, Los Angeles (UCLA)",Classics,MS,F10,Rejected,E-mail,"(2, 4, 2010)",1270191600,3.76,670.0,670.0,5.5,False,,American,"(2, 4, 2010)",1270191600,Received response via email and official letter of rejection will be arriving soon
570,"University Of Illinois, Urbana Champaign (UIUC)",Physics,PhD,F10,,E-mail,"(1, 4, 2010)",1270105200,,,,,,,International,"(2, 4, 2010)",1270191600,"In response to my email inquiry:
The application review and final decisions continue.  The deadline is April 15. We hope to finalize decisions within the next couple of weeks.  I apoligize that I cannot be more help. Thank you, Mel Schweighart"
571,Columbia University,Operations Research,MS,F10,Rejected,Website,"(30, 3, 2010)",1269932400,,,,,,,International,"(2, 4, 2010)",1270191600,Application sent for review on March 29th..was my application completed too late or what?
572,University Of Massachusetts Amherst (UMASS),Computer Science,PhD,F10,,E-mail,"(31, 3, 2010)",1270018800,,,,,,,International,"(2, 4, 2010)",1270191600,"I emailed them, begging to be informed about my status. They replied saying that if I am admitted, I'll ""definitely"" be informed before the 15th of April."
573,Georgia State University,Sociology,PhD,F10,,Phone,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,Just received a return call from Dr. Baunach.  Some applications still with the Dean and give it another 2 weeks.  Yuck!  Here we go again.
574,New York University (NYU),Draper,MS,F10,Accepted,Website,"(29, 3, 2010)",1269846000,,,,,,,American,"(2, 4, 2010)",1270191600,half tuition scholarship!
575,Florida State University,Statistics,PhD,F10,Accepted,E-mail,"(1, 4, 2010)",1270105200,,,,,,,International with US Degree,"(2, 4, 2010)",1270191600,Tuition waiver and TA.  Sending out offers on April Fools?  Suspicious...
576,University Of Pittsburgh GSPH,Human Genetics,PhD,F10,Accepted,E-mail,"(10, 3, 2010)",1268208000,,,,,,,American,"(2, 4, 2010)",1270191600,
577,Kansas State University,Social Psychology,PhD,F10,Rejected,E-mail,"(2, 4, 2010)",1270191600,,,,,,,,"(2, 4, 2010)",1270191600,"Phone interviewed back in February, just got an email today that I was denied admission."
578,"University Of California, Berkeley (UCB)",Mechanical Engineering,PhD,F10,Rejected,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,"I had sent an email to the admission office to tell that I had to make a decision as soon as possible, therefore I need to learn my application status. Here is the response I have received: 



Mr. Kurt,

Unfortunately due to the high volume of outstanding application received and the very limited admission allocation from our Graduate Division your application for admission to graduate study in Mechanical Engineering at UC Berkeley has been denied.  You will receive your official the official notification regarding your denial by email early next week.

We wish you continue success in your graduate studies at another institution.

Pat Giddings"
579,Washington University in St. Louis (WashU/WUSTL),Economics,PhD,F10,Rejected,Phone,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,"Called, said I was not admitted."
580,"Carnegie Mellon University (CMU), Heinz School",Public Policy Management,MS,F10,Accepted,E-mail,"(25, 3, 2010)",1269500400,,,,,,,American,"(2, 4, 2010)",1270191600,
581,City University Of New York (CUNY) Graduate Center,Mathematics,PhD,F10,Wait listed,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International with US Degree,"(2, 4, 2010)",1270191600,"The department gives $18.000 and it is really hard to live in NY with that money. Also, as an international student you can't work out of the campus. I think I'm not gonna wait for funding, I got accepted another school with higher funding."
582,Medical University Of South Carolina,Chemical Engieenring,PhD,F10,Rejected,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,"In my status, still pending admission decision. However, I got a rejection e-mail."
583,Rutgers University,Oceanography,PhD,S10,Rejected,E-mail,"(2, 4, 2010)",1270191600,3.5,610.0,700.0,,False,,American,"(2, 4, 2010)",1270191600,
584,Temple University,Communication Disorders / Speech-Language Pathology,MS,F10,Accepted,E-mail,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,
585,City University Of New York (CUNY) Graduate Center,Mathematics,PhD,F10,Accepted,Postal Service,"(29, 3, 2010)",1269846000,,,,,,,American,"(2, 4, 2010)",1270191600,"No funding in the letter. I called and was told I need to wait until close to April 15 for funding. I qualify for teaching assistantships, but they only cover tuition at a New York resident rate (about half of Out of State rate). This offer sucks because I'm from California."
586,George Mason University,Cultural Studies,PhD,F10,Rejected,Postal Service,"(1, 4, 2010)",1270105200,,,,,,,American,"(2, 4, 2010)",1270191600,
587,Duke University,Cultural Anthropology,PhD,F10,Rejected,Website,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,
588,University Of Southern Mississippi,English,PhD,F10,Accepted,E-mail,"(15, 2, 2010)",1266220800,,,,,,,American,"(2, 4, 2010)",1270191600,"TA position, full tuition waiver, and living stipend."
589,"Rutgers University, New Brunswick",Clinical Psychology,PhD,F10,Rejected,E-mail,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,"Not a surprise, POI ended up interviewing and accepting 1 student"
590,Temple University,Speech Language Pathology,MS,F10,Accepted,E-mail,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,
591,University Of Michigan,Economics (MAE),MS,F10,Accepted,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,so excited
592,"Duke University, Sanford School Of Public Policy",Public Policy,MS,F10,Accepted,E-mail,"(1, 3, 2010)",1267430400,,,,,,,American,"(2, 4, 2010)",1270191600,
593,Drexel University,Accounting,PhD,F10,Rejected,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International with US Degree,"(2, 4, 2010)",1270191600,
594,Georgia State University,Accounting,PhD,F10,Rejected,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International with US Degree,"(2, 4, 2010)",1270191600,
595,Cornell University,CIPA Public Administration,MS,F10,Accepted,Postal Service,"(18, 2, 2010)",1266480000,,,,,,,American,"(2, 4, 2010)",1270191600,
596,University Of Massachusetts Amherst (UMASS),Accounting,PhD,F10,Rejected,Postal Service,"(2, 4, 2010)",1270191600,,,,,,,International with US Degree,"(2, 4, 2010)",1270191600,
597,George Washington University - Elliot School,International Development Studies,MS,F10,Accepted,E-mail,"(18, 3, 2010)",1268895600,,,,,,,American,"(2, 4, 2010)",1270191600,
598,"University Of Texas, Austin - LBJ School",Global Policy Studies,MS,F10,Accepted,E-mail,"(11, 3, 2010)",1268294400,,,,,,,American,"(2, 4, 2010)",1270191600,
599,"University Of Illinois, Urbana Champaign (UIUC)",Electrical and Computer Engineering (ECE),MS,F10,Accepted,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,so happy!!!
600,"University Of Maryland, College Park",Social Decision Organizational Sciences (SDOS),PhD,F10,,Website,"(2, 4, 2010)",1270191600,,,,,,,Other,"(2, 4, 2010)",1270191600,"To anyone who has heard- How did you find out? Did you get an email or just check the website. Also, if you don't mind sharing, what are your stats?

Thanks Much!"
601,"Indiana University, Bloomington (IUB)",Economics,PhD,F10,Rejected,E-mail,"(1, 4, 2010)",1270105200,,,,,,,American,"(2, 4, 2010)",1270191600,"Expected, have heard from all schoools!  Off to Pitt it looks like."
602,University Of Maryland,Social,PhD,F10,Rejected,Website,"(2, 4, 2010)",1270191600,,,,,,,,"(2, 4, 2010)",1270191600,Whatever. Looks like I'm not entering a PhD program this fall. Pretty frustrated.
603,University Of Oxford,English,Other,F10,Accepted,Postal Service,"(29, 3, 2010)",1269846000,,,,,,,American,"(2, 4, 2010)",1270191600,M.St. 1550-1700!  to the Oxford poster below me (or any other admits): have you heard details about your college assignment and/or funding yet?  I'm getting antsy.
604,Johns Hopkins University (JHU),Biostatistics,PhD,F10,Wait listed,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,"If you are not going, please let them know from the forum Mathematics and Statistics Section. This is my dream school!!!"
605,Yale University,Statistics,PhD,F10,Wait listed,Website,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,"If you are not going, please let them know from the forum Mathematics and Statistics Section. This is my dream school!!!"
606,University Of Virginia,Philosophy,PhD,S10,Rejected,Website,"(2, 4, 2010)",1270191600,3.86,720.0,710.0,6.0,False,,American,"(2, 4, 2010)",1270191600,
607,Western Michigan University,Speech - Language Pathology,MS,F10,Wait listed,E-mail,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,"""Your application is among a small number that we will retain on our waiting list, if you wish, rather than denying admission. The committee will make every effort to notify you of the final status of your application as soon as possible."""
608,Duke University,Anthropology (Biological),PhD,F10,Rejected,Website,"(3, 4, 2010)",1270278000,,,,,,,International,"(2, 4, 2010)",1270191600,
609,University Of Massachusetts Amherst,Political Science,PhD,F10,Rejected,Website,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,"IR subfield, have MA"
610,Oxford University,English (1900 - Present),MS,F10,Accepted,Postal Service,"(2, 4, 2010)",1270191600,,,,,,,International with US Degree,"(2, 4, 2010)",1270191600,
611,Pennsylvania State University (PSU),Mechanical Engineering,MS,F10,Rejected,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,
612,Temple University,Anthropology (cultural),PhD,F10,Rejected,E-mail,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,DGS emailed in response to my inquiry.
613,McGill University,Counselling Psychology,MS,F10,Wait listed,E-mail,"(1, 4, 2010)",1270105200,,,,,,,Other,"(2, 4, 2010)",1270191600,More waiting!! Does anyone know what the odds are when waitlisted at McGill?
614,"University Of Tennessee, Knoxville",Speech - Language Pathology,MS,F10,Accepted,E-mail,"(31, 3, 2010)",1270018800,,,,,,,American,"(2, 4, 2010)",1270191600,I was notified by email immediately after my interview that I was officially accepted and that a formal letter would follow in a few days.
615,Ohio State University (OSU),Nuclear Engineering,PhD,F10,Accepted,E-mail,"(22, 3, 2010)",1269241200,,,,,,,International,"(2, 4, 2010)",1270191600,I haven't heard anything about funding yet.
616,University Of Oxford,Economics,PhD,F10,Accepted,Postal Service,"(1, 4, 2010)",1270105200,,,,,,,International,"(2, 4, 2010)",1270191600,
617,University Of Virginia,Environmental Science,MS,F10,Accepted,E-mail,"(31, 3, 2010)",1270018800,3.62,600.0,700.0,5.5,False,,American,"(2, 4, 2010)",1270191600,Had an interview and it went well. Will accept.
618,Syracuse University,Speech Pathology,MS,F10,Rejected,Postal Service,"(1, 4, 2010)",1270105200,,,,,,,,"(2, 4, 2010)",1270191600,
619,University Of Southern California (USC),Mathematics,PhD,F10,Accepted,E-mail,"(1, 4, 2010)",1270105200,,,,,,,International,"(2, 4, 2010)",1270191600,"gpa 3.87, gre subj math: 890, toefl: 103, french MSc"
620,University Of Southern California (USC),Electrical and Computer Engineering (ECE),PhD,F10,,Website,"(2, 4, 2010)",1270191600,3.7,560.0,750.0,3.5,False,,International,"(2, 4, 2010)",1270191600,"No communication yet. The website only shows submission status as ""sbbmitted""."
621,George Washington University,Communication Disorders / Speech-Language Pathology,MS,F10,Wait listed,E-mail,"(31, 3, 2010)",1270018800,,,,,,,,"(2, 4, 2010)",1270191600,They said they should notify people of their status in May...
622,University Of Notre Dame,Political Science,PhD,F10,Rejected,E-mail,"(2, 4, 2010)",1270191600,,730.0,760.0,5.0,False,,International,"(2, 4, 2010)",1270191600,E-mail directing to web site
623,University Of Waterloo (Canada),Computer Science,MS,F10,Accepted,E-mail,"(1, 4, 2010)",1270105200,,,,,,,International,"(2, 4, 2010)",1270191600,
624,"University Of Michigan, Ann Arbor",Art History,PhD,F10,Rejected,E-mail,"(31, 3, 2010)",1270018800,,,,,,,American,"(2, 4, 2010)",1270191600,"Was on the waitlist, but sounds like everyone accepted their offers so no room for me. Very kind e-mail from DGS."
625,"University Of Texas, Austin (UT Austin)",Aerospace Engineering,MS,F10,Rejected,Website,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,They didn't even bother to email me.
626,"University Of California, San Diego (UCSD)",Computer Science,MS,F10,Rejected,E-mail,"(1, 4, 2010)",1270105200,,,,,,,International,"(2, 4, 2010)",1270191600,Expected after being rejected from UC Santa Barbara..
627,Case Western Reserve University (CWRU),Computer Sciecne,PhD,F10,Accepted,E-mail,"(1, 4, 2010)",1270105200,3.46,420.0,800.0,3.0,False,660.0,International,"(2, 4, 2010)",1270191600,Notified from professor still did not received any docu*ents from department
628,McGill University,Epidemiology,PhD,F10,Rejected,E-mail,"(26, 3, 2010)",1269586800,,,,,,,International,"(2, 4, 2010)",1270191600,
629,Purdue University,Computer Science,PhD,F10,Accepted,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,Accepted without funding. But I've already started my doctoral degree in Australia.
630,George Mason University,Public Policy,PhD,F10,Accepted,Postal Service,"(1, 4, 2010)",1270105200,,,,,,,American,"(2, 4, 2010)",1270191600,"1 year tuition waive + grant $19,000"
631,"University Of North Carolina, Chapel Hill (UNC)",Sociology,PhD,F10,Rejected,Postal Service,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,
632,"University Of Texas, Austin (UT Austin)",Mechancial Engineering,MS,F10,Rejected,Website,"(31, 3, 2010)",1270018800,,,,,,,International with US Degree,"(2, 4, 2010)",1270191600,Should have the decency to send me an email since I paid them $$$
633,University Of Toronto,Architecture (M. Arch 1),MS,F10,Accepted,E-mail,"(1, 4, 2010)",1270105200,,,,,,,International,"(2, 4, 2010)",1270191600,"It took so long for me to get here and now I'm contemplating whether or not to decline. To the poster below, no, they don't go over the program at all during the reviews. It's just an opportunity for you to see the work completed by current grad students this year, and listen to them get grilled by the faculty of GSD alumni."
634,University Of Minnesota (UMN),Biomedical Engineering,PhD,F10,Accepted,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,:)
635,City University Of New York (CUNY) Graduate Center,Mathematics,PhD,F10,,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,To the CUNY admit from eastern Europe: I'm in the same position. I asked them my approximate chances and he said there are 8 fellowships. Four have been accepted. If the other four are rejected there's a wait list of ten people.
636,University Of Iowa,Computer Science,PhD,F10,Wait listed,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,"Any one who have recieved the offer for University of Iowa, Please contact me superyoungchaos@gmail.com. I am in the waiting list, and I really need to know if you will accept the offer. Thank you very much."
637,"University Of Illinois, Chicago (UIC)",Art History,MS,F10,Accepted,Postal Service,"(1, 4, 2010)",1270105200,3.66,610.0,610.0,4.0,False,,American,"(2, 4, 2010)",1270191600,EEEEEEEEEEEEEE!!!! Very nice letter.
638,Duke University,Statistics,PhD,F10,Interview,E-mail,"(30, 3, 2010)",1269932400,,,,,,,International,"(2, 4, 2010)",1270191600,waiting final decision
639,Iowa State University (ISU),Statistics,PhD,F10,Accepted,E-mail,"(26, 3, 2010)",1269586800,,,,,,,International,"(2, 4, 2010)",1270191600,Fully funded!
640,University Of Massachusetts Amherst (UMASS),Chemistry,PhD,F10,Accepted,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,
641,Stanford University,Management Science And Engineering,PhD,F10,Wait listed,E-mail,"(1, 4, 2010)",1270105200,,,,,,,International,"(2, 4, 2010)",1270191600,worried
642,"University Of California, Santa Babara (UCSB)",Communication,PhD,F10,Rejected,E-mail,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,Was on the waiting list. Had hoped to get an offer. One of my top choices. Too bad.
643,Washington State University-Pullman,Food Science,MS,F10,Rejected,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,It's OK
644,University Of Pennsylvania (UPENN),Computer Science (CS),MS,F10,Accepted,Website,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,
645,New York University (NYU),Computer Science,PhD,F10,Rejected,E-mail,"(1, 4, 2010)",1270105200,,,,,,,American,"(2, 4, 2010)",1270191600,Ah well. They reply so late!
646,McGill University,MA ECONOMICS,MS,F10,Rejected,E-mail,"(31, 3, 2010)",1270018800,,,,,,,Other,"(2, 4, 2010)",1270191600,
647,"University Of California, Berkeley (UCB)",Urban Design,MS,F10,Rejected,Website,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,email to check website - 'denial letter'
648,University Of Cambridge,Atmospheric And Oceanic Sciences,PhD,F10,Accepted,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,
649,North Carolina State University (NCSU),Electrical Engineering,PhD,F10,Accepted,Website,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,"Assistantship:	None Available. Sigh, no funding..."
650,Northwestern University,Biomedical Engineering,PhD,F10,Rejected,Website,"(1, 4, 2010)",1270105200,,,,,,,American,"(2, 4, 2010)",1270191600,
651,Drexel University,Chemical Engineering,PhD,F10,Wait listed,E-mail,"(1, 4, 2010)",1270105200,,,,,,,International,"(2, 4, 2010)",1270191600,"Email to ask the status of my application, and was told that I was waitinglisted, and would hear from them within 2 weeks!"
652,Arizona State University (ASU),Electrical And Computer Engineering,PhD,F10,Accepted,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,do not talk about financial aid
653,"University Of Michigan, Ann Arbor",Nuclear Engineering,PhD,F10,Rejected,E-mail,"(1, 4, 2010)",1270105200,,,,,,,American,"(2, 4, 2010)",1270191600,Response to my email inquiry.
654,San Diego State University/University Of California San Diego,Computer Science,MS,F10,Rejected,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,
655,Temple University,School Psychology,MS,F10,Interview,Phone,"(19, 3, 2010)",1268982000,,,,,,,,"(2, 4, 2010)",1270191600,"Interview on 03/19/10, waiting."
656,University Of Southern California (USC),Chemical Engineering,PhD,F10,Rejected,E-mail,"(1, 4, 2010)",1270105200,,,,,,,International,"(2, 4, 2010)",1270191600,"Email to the Prof who have seen me before to ask the status of my application, and was told that there were large number of highly qualified applications which makes it really competitive. Suggest me to accept the other offer as they have limited openings in process control.  So sad... My LA dream was gone!!!"
657,"University Of California, San Diego (UCSD)",Computer Sciecne,MS,F10,Rejected,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,
658,Boston University,Economics,PhD,F10,Rejected,E-mail,"(31, 3, 2010)",1270018800,,,,,,,International,"(2, 4, 2010)",1270191600,
659,University At Buffalo (SUNY),Mechanical Engineering,MS,F10,Accepted,E-mail,"(1, 4, 2010)",1270105200,,,,,,,American,"(2, 4, 2010)",1270191600,
660,University Of British Columbia,Community And Regional Planning,MS,F10,Wait listed,Other,"(1, 4, 2010)",1270105200,,,,,,,Other,"(2, 4, 2010)",1270191600,"I had enquired two weeks ago and they said I was on a waitlist, and then received official notice today (April 1st). So..still waiting. Also waitlisted at Queen's. I didn't apply anywhere else."
661,University Of Toronto,Master Of Architecture (M.Arch I),MS,F10,Accepted,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,
662,Cornell University,Materials Science And Engineering,PhD,F09,Accepted,E-mail,"(20, 3, 2009)",1237532400,3.66,710.0,670.0,3.0,False,,American,"(2, 4, 2010)",1270191600,
663,UMN,Biomedical Engineering,PhD,F10,Rejected,E-mail,"(31, 3, 2010)",1270018800,,,,,,,International,"(2, 4, 2010)",1270191600,
664,Kansas University,Medicinal Chemistry,PhD,F10,Rejected,E-mail,"(1, 3, 2010)",1267430400,,,,,,,American,"(2, 4, 2010)",1270191600,The professor I researched under went here and I still couldn't get in with his recommendation... life is awesome....
665,"University Of Illinois, Urbana Champaign (UIUC)",Electrical And Computer Engineering,PhD,F10,Rejected,E-mail,"(1, 4, 2010)",1270105200,,,,,,,International,"(2, 4, 2010)",1270191600,Does anybody recieve the acceptance
666,New York University(NYU),GSAS,MS,F10,Accepted,E-mail,"(1, 4, 2010)",1270105200,,,,,,,International,"(2, 4, 2010)",1270191600,"OMG, NYU, my dream school."
667,"University Of Michigan, Ann Arbor",Applied Economics,MS,F10,Accepted,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,excited~~
668,"University Of Minnesota, Twin Cities (UMN)",Liberal Arts,Other,F10,Accepted,Website,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,
669,Arizona State University (ASU),Material Science And Engineering,MS,F10,Rejected,Website,"(2, 4, 2010)",1270191600,,,,,,,American,"(2, 4, 2010)",1270191600,The future isn't looking so bright anymore... :(
670,"University Of California, Berkeley (UCB)",Urban Design,MS,F10,Rejected,Website,"(2, 4, 2010)",1270191600,,,,,,,International with US Degree,"(2, 4, 2010)",1270191600,
671,Baylor University,Applied Statistics,PhD,S10,Rejected,E-mail,"(28, 3, 2010)",1269759600,,,,,,,American,"(2, 4, 2010)",1270191600,
672,Boston University School Of Medicine,Molecular Medicine,PhD,F10,Accepted,E-mail,"(1, 4, 2010)",1270105200,,,,,,,International with US Degree,"(2, 4, 2010)",1270191600,
673,Maryland University,Electrical Engineering (EE),PhD,F10,Rejected,E-mail,"(1, 4, 2010)",1270105200,,,,,,,International,"(2, 4, 2010)",1270191600,bad fool's day~
674,University Of Toronto,MSW Social Work,MS,F10,Accepted,E-mail,"(1, 4, 2010)",1270105200,,,,,,,,"(2, 4, 2010)",1270191600,"My first acceptance - I thought for a second this was an April Fool's Joke! So excited as this was my first choice :) 
Email indicated that I should have received my acceptance package via post by now - I haven't, but I'm spending the year in the States, and things take forever to get here."
675,"University Of Illinois, Urbana Champaign (UIUC)",Electrical And Computer Engineering,PhD,S10,Rejected,E-mail,"(31, 3, 2010)",1270018800,,,,,,,International,"(2, 4, 2010)",1270191600,Expected~
676,New York University (NYU),Computer Science,PhD,F10,Rejected,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,Really a bad news to me~
677,"University Of Massachusetts, Amherst",Urban And Regional Planning,MS,F10,Accepted,Postal Service,"(29, 3, 2010)",1269846000,3.77,510.0,730.0,5.0,False,,American,"(2, 4, 2010)",1270191600,Letters from the department and the graduate school. No offer of financial aid.
678,University Of British Columbia (UBC),Community And Regional Planning,MS,F10,Wait listed,E-mail,"(2, 4, 2010)",1270191600,3.77,510.0,730.0,5.0,False,,American,"(2, 4, 2010)",1270191600,emailed admissions to get my status. would not give my rank on the wait list.
679,"University Of California, San Diego (UCSD)",Computer Science,MS,F10,Accepted,E-mail,"(1, 4, 2010)",1270105200,,,,,,,International,"(2, 4, 2010)",1270191600,An admission getting at April Fools' Day
680,Boston University (BU),English,PhD,F10,Rejected,E-mail,"(2, 4, 2010)",1270191600,,,,,,,,"(2, 4, 2010)",1270191600,"only 1 spot for incoming MAs, ouch"
681,University Of Toronto,Architecture,MS,F10,Accepted,E-mail,"(2, 4, 2010)",1270191600,,,,,,,International,"(2, 4, 2010)",1270191600,Anyone wanna buy my Ice Cream Truck? I wont need it anymore!
682,University Of Toronto,Architecture,MS,F10,Accepted,E-mail,"(2, 4, 2010)",1270191600,,,,,,,Other,"(2, 4, 2010)",1270191600,
